RecordID,Timestamp,Message
REC-004076,2025-07-28 12:21:47,Request for support regarding my laptop at datacenter showing unknown host causing delays in project work.
REC-004077,2025-09-13 15:34:47,User emma.w reported: my desktop at datacenter showing not responding this has been happening since yesterday.
REC-004078,2025-07-20 06:35:47,User john.doe reported: my desktop at datacenter showing unknown host this is blocking me from completing my tasks.
REC-004079,2025-08-16 06:26:47,Need urgent help with vpn connection drops every few minutes this has been happening since yesterday. contact: fatima.z
REC-004080,2025-08-24 12:20:47,Could you please check the printer at datacenter is not working again need this fixed ASAP. Contact: hannah.j
REC-004081,2025-08-15 01:42:47,"khaled.a submitted a ticket: unable to access Slack, request ID #TKT-55331 already tried restarting, no success."
REC-004082,2025-07-04 13:35:47,Problem encountered: can't log in to SAP this has been happening since yesterday.
REC-004083,2025-07-15 22:55:47,I'm having trouble with the printer at floor 1 is not working again this is blocking me from completing my tasks.
REC-004084,2025-07-02 22:55:47,Problem encountered: can't log in to onedrive colleagues on hq also affected.
REC-004085,2025-07-10 03:07:47,Request for support regarding the laptop keeps restarting randomly please unlock account.
REC-004086,2025-07-10 06:08:47,"paul.r submitted a ticket: unable to access Chrome, request ID #TKT-60230 already tried restarting, no success."
REC-004087,2025-08-03 14:37:47,Could you pls check can't log in to Jira need this fixed ASAP.
REC-004088,2025-09-07 19:46:47,I'm having trouble with performance on SAP is extremely slow this is blocking me from completing my tasks.
REC-004089,2025-09-13 08:06:47,"Facing an issue where my laptop at floor 1 showing printer jam already tried restarting, no success."
REC-004090,2025-09-21 13:11:47,Facing an issue where can't log in to SharePoint please upgrade RAM.
REC-004091,2025-07-24 20:38:47,I'm having trouble with my server at lab room showing unknown host colleagues on lab room also affected.
REC-004092,2025-09-08 07:06:47,"Could you pls check the printer at branch office is not working again already tried restarting, no success."
REC-004093,2025-07-20 08:38:47,Could you please check performance on SAP is extremely slow colleagues on branch office also affected.
REC-004094,2025-09-18 15:30:47,Request for support regarding the phone keeps restarting randomly need this fixed ASAP.
REC-004095,2025-09-05 13:53:47,Problem encountered: Word refuses to start after update please upgrade RAM.
REC-004096,2025-06-26 14:38:47,Problem encountered: my server at branch office showing access denied this has been happening since yesterday.
REC-004097,2025-09-08 16:42:47,"User sarah.k reported: unable to access Outlook, request ID #TKT-67252 already tried restarting, no success."
REC-004098,2025-08-31 22:41:47,Problem encountered: Slack refuses to start after update this is blocking me from completing my tasks.
REC-004099,2025-08-03 19:13:47,Need urgent help with VPN connection drops every few minutes this is blocking me from completing my tasks.
REC-004100,2025-09-06 10:33:47,User alex.b reported: VPN connection drops every few minutes please unlock account.
REC-004101,2025-07-21 04:46:47,Could you please check performance on SharePoint is extremely slow please reset password. Contact: fatima.z
REC-004102,2025-08-16 01:31:47,I'm having trouble with performance on Outlook is extremely slow this has been happening since yesterday. Contact: ahmed.h
REC-004103,2025-07-03 01:21:47,Need urgent help with VPN connection drops every few minutes please fix wifi.
REC-004104,2025-08-18 14:04:47,"Need urgent help with unable to access zoom, request id #tkt-37876 this is blocking me from completing my tasks."
REC-004105,2025-07-09 04:48:47,Need urgent help with the desktop keeps restarting randomly causing delays in project work.
REC-004106,2025-08-09 19:28:47,Facing an issue where my tablet at training hall showing not responding this is blocking me from completing my tasks.
REC-004107,2025-07-13 19:04:47,Need urgent help with VPN connection drops every few minutes this has been happening since yesterday. Contact: nina.b
REC-004108,2025-07-30 15:33:47,User khaled.a reported: the desktop keeps restarting randomly colleagues on floor 3 also affected.
REC-004109,2025-08-27 17:47:47,User john.doe reported: my phone at training hall showing network timeout please replace keyboard.
REC-004110,2025-09-12 04:58:47,Request for support regarding the desktop keeps restarting randomly need this fixed ASAP.
REC-004111,2025-08-18 23:19:47,Need urgent help with VPN connection drops every few minutes please grant access to shared drive.
REC-004112,2025-08-20 09:20:47,Facing an issue where the tablet keeps restarting randomly this is blocking me from completing my tasks.
REC-004113,2025-08-28 06:02:47,Request for support regarding can't log in to SharePoint this is blocking me from completing my tasks.
REC-004114,2025-09-05 08:57:47,"Problem encountered: unable to access Word, request ID #TKT-52086 causing delays in project work. Contact: sarah.k"
REC-004115,2025-06-30 03:22:47,I'm having trouble with the workstation keeps restarting randomly this has been happening since yesterday.
REC-004116,2025-07-23 13:38:47,Request for support regarding can't log in to Teams colleagues on datacenter also affected.
REC-004117,2025-07-17 14:52:47,sofia.g submitted a ticket: the printer at remote is not working again causing delays in project work.
REC-004118,2025-08-29 11:30:47,Could you please check Chrome refuses to start after update this is blocking me from completing my tasks.
REC-004119,2025-07-18 03:50:47,"Request for support regarding unable to access Word, request ID #TKT-18553 colleagues on branch office also affected."
REC-004120,2025-09-09 01:22:47,User fatima.z reported: the printer at lab room is not working again need this fixed ASAP. Contact: john.doe
REC-004121,2025-09-08 15:44:47,Facing an issue where my tablet at branch office showing access denied colleagues on branch office also affected.
REC-004122,2025-07-01 23:53:47,olivia.m submitted a ticket: SAP refuses to start after update causing delays in project work.
REC-004123,2025-08-16 04:04:47,"Problem encountered: the tablet keeps restarting randomly already tried restarting, no success. Contact: george.t"
REC-004124,2025-09-22 14:18:47,I'm having trouble with vpn connection drops every few minutes please setup new email account.
REC-004125,2025-07-18 18:54:47,I'm having trouble with the printer at floor 1 is not working again this is blocking me from completing my tasks. Contact: fatima.z
REC-004126,2025-08-28 02:02:47,"User george.t reported: Excel refuses to start after update already tried restarting, no success."
REC-004127,2025-08-06 08:26:47,Could you pls check performance on Jira is extremely slow this has been happening since yesterday.
REC-004128,2025-07-10 06:35:47,Problem encountered: can't log in to Chrome this has been happening since yesterday. Contact: sofia.g
REC-004129,2025-07-07 08:07:47,User fatima.z reported: SharePoint refuses to start after update this has been happening since yesterday.
REC-004130,2025-08-01 02:55:47,"I'm having trouble with unable to access Teams, request ID #TKT-97335 need this fixed ASAP."
REC-004131,2025-06-26 13:43:47,Facing an issue where my laptop at HQ showing printer jam this is blocking me from completing my tasks. Contact: li.chen
REC-004132,2025-09-11 10:27:47,Facing an issue where VPN connection drops every few minutes this has been happening since yesterday.
REC-004133,2025-07-13 08:26:47,Request for support regarding can't log in to Outlook colleagues on HQ also affected.
REC-004134,2025-07-20 11:32:47,I'm having trouble with performance on PowerPoint is extremely slow need this fixed ASAP. Contact: hannah.j
REC-004135,2025-09-21 03:47:47,"olivia.m submitted a ticket: unable to access OneDrive, request ID #TKT-10978 this is blocking me from completing my tasks. Contact: youssef.t"
REC-004136,2025-08-07 06:51:47,Could you pls check my server at floor 3 showing disk full pls reset password.
REC-004137,2025-07-06 13:46:47,User david.p reported: the printer at floor 1 is not working again please unlock account. contact: mohamed.s
REC-004138,2025-07-31 21:29:47,I'm having trouble with the workstation keeps restarting randomly this is blocking me from completing my tasks.
REC-004139,2025-08-07 10:22:47,Request for support regarding can't log in to Slack please grant access to shared drive.
REC-004140,2025-07-23 15:37:47,"Problem encountered: VPN connection drops every few minutes already tried restarting, no success. Contact: ahmed.h"
REC-004141,2025-08-31 23:56:47,Could you please check performance on Chrome is extremely slow causing delays in project work. Contact: paul.r
REC-004142,2025-09-18 10:27:47,Request for support regarding VPN connection drops every few minutes please install VPN client. Contact: sarah.k
REC-004143,2025-08-15 16:55:47,User emma.w reported: my phone at floor 2 showing not responding this has been happening since yesterday.
REC-004144,2025-08-11 15:47:47,I'm having trouble with my phone at floor 2 showing unknown host please unlock account. Contact: david.p
REC-004145,2025-09-12 14:01:47,"Need urgent help with unable to access Outlook, request ID #TKT-70968 this is blocking me from completing my tasks."
REC-004146,2025-09-02 11:03:47,"Could you pls check unable to access SAP, request ID #TKT-27658 need this fixed ASAP."
REC-004147,2025-08-12 10:09:47,Request for support regarding the tablet keeps restarting randomly need this fixed ASAP.
REC-004148,2025-07-20 03:37:47,"User mohamed.s reported: unable to access Jira, request ID #TKT-50721 please replace keyboard."
REC-004149,2025-08-04 20:42:47,david.p submitted a ticket: the desktop keeps restarting randomly need this fixed ASAP. Contact: maria.l
REC-004150,2025-09-02 04:24:47,Could you please check my laptop at HQ showing blue screen this has been happening since yesterday.
REC-004151,2025-09-16 21:00:47,Need urgent help with VPN connection drops every few minutes this has been happening since yesterday.
